src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.15,143.244.38.136,64864,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,2024-04-22 00:17:20,15074.014663696289,8027.0586635033615,132.67865559509687,66.33932779754844,66.33932779754844,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,513,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.0.15,142.250.187.234,64861,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,2024-04-22 00:17:20,20629.8828125,5865.278106508876,96.94674556213018,48.47337278106509,48.47337278106509,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,512,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.0.15,194.168.4.100,50306,53,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:20,21411.895751953125,9060.384108319971,93.40602173525744,46.70301086762872,46.70301086762872,1,1,81,113,81.0,81.0,81.0,0.0,113.0,113.0,113.0,0.0,113,81,97.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,113.0,0,1,1,81,113
192.168.0.15,194.168.4.100,60280,53,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:20,20430.803298950195,11893.805468357976,97.89140303175289,48.94570151587644,48.94570151587644,1,1,81,162,81.0,81.0,81.0,0.0,162.0,162.0,162.0,0.0,162,81,121.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,162.0,0,1,1,81,162
192.168.0.15,192.229.221.69,64859,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,2024-04-22 00:17:20,14350.89111328125,8431.53216374269,139.36416799574695,69.68208399787348,69.68208399787348,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,1026,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.0.15,74.125.133.84,64863,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,2024-04-22 00:17:20,32105.92269897461,3768.7750367586996,62.29380226047437,31.146901130237186,31.146901130237186,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,512,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.0.15,194.168.4.100,64939,53,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:21,17589.092254638672,13019.432537208231,113.70683438609808,56.85341719304904,56.85341719304904,1,1,81,148,81.0,81.0,81.0,0.0,148.0,148.0,148.0,0.0,148,81,114.5,33.5,1122.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,148.0,0,1,1,81,148
192.168.0.15,194.168.4.100,65041,53,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:21,14882.087707519531,18747.36968920218,134.38974687600128,67.19487343800064,67.19487343800064,1,1,81,198,81.0,81.0,81.0,0.0,198.0,198.0,198.0,0.0,198,81,139.5,58.5,3422.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,198.0,0,1,1,81,198
192.168.0.15,194.168.4.100,50479,53,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:21,14807.939529418945,11750.453171038014,135.06268012687372,67.53134006343686,67.53134006343686,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,95,79,87.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,95.0,0,1,1,79,95
192.168.0.15,194.168.4.100,60398,53,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:21,21937.847137451172,9481.331449562023,91.166648553481,45.5833242767405,45.5833242767405,1,1,79,129,79.0,79.0,79.0,0.0,129.0,129.0,129.0,0.0,129,79,104.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,104.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,129.0,0,1,1,79,129
